,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,previous_rp_name,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_dm_exc_ne2001,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
178,FRB20181224D,-9999,non-repeater,182.45,54.85,61.26,690.7,0.0,1.6,0.0,3.0,690.196,658.8,667.9,3.93,0.002,0.54,1.95,0,0.0016,-3.3,1.6,800.2,400.2,400.2,428983.851,427418,-9999,0.6569719928344879,662.7887971337952,400.00000000000006,0.9656168039768559,9.324393703047111e+39,4.278533321384675e+42,2.3927117492175557e+29,2.8389724380285464,2.8187535904977166,0.5943925503754267,-2.6989700043360187,-0.26760624017703144,0.290034611362518,-2.795880017344075,2.903198547042978,2.6022770843001926,2.6022770843001926,2.8213751590953793,-0.18245314431647203,-0.015195185111492008,39.96962060241301,42.631294918640876,29.378890382163583
179,FRB20181224E,-9999,non-repeater,239.32,7.32,41.77,580.7,0.0,2.9,0.0,5.5,581.8537,545.3,549.3,1.97,0.0011,3.6,10.3,0,0.001056,-1.18,-4.4,729.5,400.2,400.2,410322.544,404917,-9999,0.5304598206663191,503.98041894541893,329.3,0.6899887117194932,3.1811831051917964e+40,1.7016720901789145e+43,4.100315010627182e+30,2.764813800337398,2.7366354976868212,0.2944662261615929,-2.958607314841775,0.5563025007672873,1.0128372247051722,-2.9763360818022067,2.86302529622947,2.6022770843001926,2.6022770843001926,2.702413663213078,-0.27534750586960405,-0.16115801430337692,40.502588667311,43.23087587587429,30.61281722309091
180,FRB20181224E,-9999,non-repeater,239.32,7.32,41.77,580.7,0.0,2.9,0.0,5.5,581.8537,545.3,549.3,1.97,0.0011,3.6,10.3,1,0.00102,-3.7,3.6,800.2,400.2,400.2,410322.544,404917,-9999,0.5304598206663191,612.1839282665277,400.00000000000006,0.6664663692745104,3.1811831051917964e+40,1.7016720901789145e+43,4.100315010627182e+30,2.764813800337398,2.7366354976868212,0.2944662261615929,-2.958607314841775,0.5563025007672873,1.0128372247051722,-2.9913998282380825,2.903198547042978,2.6022770843001926,2.6022770843001926,2.786881923829133,-0.27534750586960405,-0.17622176073925283,40.502588667311,43.23087587587429,30.61281722309091
181,FRB20181225A,-9999,repeater,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,349.619,150.7,24.8,6.88,0.0037,0.59,4.3,0,0.00323,28.3,-128.0,510.8,400.2,446.8,655067.42,648426,FRB20180916B,0.0337,114.32722000000003,110.60000000000002,3.028131455124729,5.091533807404813e+37,7.451779330666772e+39,1.5178987488656614e+26,2.543595026281977,2.1781132523146316,0.8375884382355113,-2.431798275933005,-0.22914798835785583,0.6334684555795865,-2.490797477668897,2.708250888591378,2.6022770843001926,2.6501131644435714,2.0581496432422144,-1.4723700991286615,0.4811747245255547,37.706848631796156,39.87225998566426,26.18124280299853
182,FRB20181225B,-9999,non-repeater,36.77,88.2,25.48,299.2,9.1,6.7,19.0,13.4,299.2875,241.0,242.3,2.9499999999999997,0.0014,1.9,7.5,0,0.001297,6.8,-10.1,800.2,400.2,560.7,434409.23,431066,-9999,0.17927352699163543,471.70941079665425,400.00000000000006,1.0998296581020424,3.4519324191140306e+39,1.0312623714357609e+42,5.229328287579793e+28,2.4760885785361855,2.3820170425748683,0.469822015978163,-2.853871964321762,0.2787536009528289,0.8750612633917001,-2.88706002391592,2.903198547042978,2.6022770843001926,2.7487305560984945,2.673674540685574,-0.7464838372101947,0.04132542672646845,39.53806228464075,42.01336917155949,28.718445906891624
183,FRB20181226C,-9999,non-repeater,349.05,44.94,-14.73,409.2,0.0,1.0,0.0,2.2,409.0184,315.0,322.4,3.93,0.00198,0.88,2.7,0,0.00063,-1.09,-1.9,800.2,400.2,400.2,369985.472,367833,-9999,0.2675863280009945,507.03453120039785,400.00000000000006,0.4970075694911611,2.0280189398957995e+39,8.378542190378918e+41,6.124935870358163e+28,2.611742845510333,2.4983105537896004,0.5943925503754267,-2.703334809738469,-0.05551732784983137,0.43136376415898736,-3.2006594505464183,2.903198547042978,2.6022770843001926,2.6022770843001926,2.705037537635318,-0.5725360800873655,-0.303636996853774,39.307072006605,41.92316846090353,28.787101545886305
184,FRB20181226A,-9999,repeater,29.5031258,65.7167542,3.73,347.8,0.0,6.8,0.0,26.1,349.0107,150.1,24.2,9.83,0.00077,1.6,5.7,0,0.000731,81.5,-126.2,632.7,482.9,552.8,439985.477,434101,FRB20180916B,0.0337,154.84826000000007,149.80000000000007,0.6858102649163884,8.356497812368098e+37,2.500246491960968e+40,1.3182120490968487e+26,2.542838741800791,2.1763806922432702,0.9925535178321356,-3.113509274827518,0.2041199826559248,0.7558748556724915,-3.1360826230421397,2.801197834459149,2.6838572054003462,2.742568034366142,2.1899063296369827,-1.4723700991286615,-0.1637960188373158,37.922024303822,40.39798282660061,26.11998527698429
185,FRB20181226A,-9999,repeater,29.5031258,65.7167542,3.73,347.8,0.0,6.8,0.0,26.1,349.0107,150.1,24.2,9.83,0.00077,1.6,5.7,1,0.00149,77.6,-148.0,589.6,459.3,520.4,439985.477,434101,FRB20180916B,0.0337,134.69111,130.3,1.3978895960676043,7.866717549848694e+37,2.3537052720992903e+40,1.4874650491517193e+26,2.542838741800791,2.1763806922432702,0.9925535178321356,-3.113509274827518,0.2041199826559248,0.7558748556724915,-2.826813731587726,2.770557474850995,2.6620964454179235,2.7163372878895484,2.1293389319861196,-1.4723700991286615,0.14547287261709782,37.89579355734541,40.37175208012402,26.17244676993748
186,FRB20181226D,-9999,non-repeater,120.22,22.16,24.7,386.6,0.0,1.5,0.0,2.8,385.3778,320.4,306.2,1.97,0.00062,1.89,3.0,0,0.000571,0.44,-5.2,800.2,400.2,417.2,445755.474,444442,-9999,0.2739276083014505,509.5710433205803,400.00000000000006,0.448220131410233,2.465720111528699e+39,1.978923822384941e+42,5.0564528310293036e+29,2.585886693154952,2.5056925074122,0.2944662261615929,-3.207608310501746,0.2764618041732441,0.47712125471966244,-3.243363891754152,2.903198547042978,2.6022770843001926,2.6203442997544935,2.70720474098469,-0.5623641943662266,-0.34850864141087945,39.391943777483846,42.29642907659416,29.70384596029232
187,FRB20181226B,-9999,non-repeater,182.66,12.43,72.47,287.9,0.0,14.7,0.0,25.7,287.0364,259.3,266.3,1.97,0.001098,8.9,52.0,0,0.00059,4.1,-14.4,687.5,400.2,461.1,677496.762,642943,-9999,0.20138498301024313,345.1579056188429,287.3,0.4910998625283879,2.501388983475141e+40,5.1433975647283085e+42,1.0322313900395734e+30,2.4579369744926938,2.4138025167693513,0.2944662261615929,-2.959397659885927,0.9493900066449128,1.7160033436347992,-3.2291479883578558,2.8372727025023003,2.6022770843001926,2.6637951222194074,2.5380178250727807,-0.6959729172925331,-0.3088301874386892,40.39818123281046,42.7112500949014,30.013777061780715
188,FRB20181226B,-9999,non-repeater,182.66,12.43,72.47,287.9,0.0,14.7,0.0,25.7,287.0364,259.3,266.3,1.97,0.001098,8.9,52.0,1,0.000871,1.03,-7.0,764.2,400.2,430.7,677496.762,642943,-9999,0.20138498301024313,437.3041338157286,364.00000000000006,0.724996576715637,2.336474160014625e+40,4.8042969662296295e+42,1.1830893984176483e+30,2.4579369744926938,2.4138025167693513,0.2944662261615929,-2.959397659885927,0.9493900066449128,1.7160033436347992,-3.0599818449923366,2.8832070333523903,2.6022770843001926,2.6341748717626,2.6407835827298896,-0.6959729172925331,-0.13966404407317018,40.36856098235365,42.68162984444459,30.073017562694332
189,FRB20181226B,-9999,non-repeater,182.66,12.43,72.47,287.9,0.0,14.7,0.0,25.7,287.0364,259.3,266.3,1.97,0.001098,8.9,52.0,2,0.001004,11.5,-18.1,784.9,400.2,549.7,677496.762,642943,-9999,0.20138498301024313,462.17280296404056,384.7,0.8357021389466125,2.9820288965870427e+40,6.131697335352746e+42,7.262996456700124e+29,2.4579369744926938,2.4138025167693513,0.2944662261615929,-2.959397659885927,0.9493900066449128,1.7160033436347992,-2.9982662871909995,2.894814329083301,2.6022770843001926,2.7401257369657306,2.664804385387649,-0.6959729172925331,-0.07794848627183289,40.474511847556776,42.78758070964773,29.86111583228807
190,FRB20181226E,-9999,non-repeater,303.56,73.64,20.42,308.9,4.7,0.8,9.3,1.5,308.762,239.9,237.5,2.9499999999999997,0.0013,0.48,1.35,0,0.001169,-5.8,-3.4,558.3,400.2,400.2,329480.425,325882,-9999,0.17793796474563328,186.23199222628458,158.09999999999997,0.9924121940092461,4.367103093665316e+38,1.8290405439951936e+41,2.5535984928301237e+28,2.4896238454013537,2.380030247967831,0.469822015978163,-2.886056647693163,-0.3187587626244128,0.13033376849500614,-2.9321854888381598,2.7468676278504294,2.6022770843001926,2.6022770843001926,2.270054289179496,-0.7497313811994484,-0.0033079080854468207,38.640193444378745,41.262223332506615,28.40715261334398
191,FRB20181227A,-9999,non-repeater,31.79,78.38,16.09,791.0,12.6,3.3,24.9,6.7,791.2134,702.2,680.5,1.97,0.00092,0.93,1.82,0,0.000748,0.1,-0.1,800.2,400.2,656.8,428676.486,429850,-9999,0.7051904603351941,682.0761841340777,400.00000000000006,0.4386606759769015,1.6488760893902688e+40,1.4367211172801486e+43,7.02901841543693e+29,2.898293633868164,2.8464608251293324,0.2944662261615929,-3.036212172654445,-0.03151705144606486,0.2600713879850748,-3.1260984021355385,2.903198547042978,2.6022770843001926,2.8174331441113845,2.8338328856552892,-0.15169357137527836,-0.3578712964628655,40.21718802028005,43.15737247517623,29.846894681133122
192,FRB20181228A,-9999,non-repeater,7.26,10.22,-52.26,748.9,0.0,4.5,0.0,8.7,748.6791,714.5,723.1,2.9499999999999997,0.0013,1.16,4.0,0,0.001088,5.2,-13.6,731.4,400.2,484.5,443544.246,443226,-9999,0.7188517736537635,569.2837074341265,331.2,0.632980700649503,2.7789762014104664e+40,1.3852279700934339e+43,7.469377933525152e+29,2.8742957096054487,2.854002233126989,0.469822015978163,-2.886056647693163,0.06445798922691845,0.6020599913279624,-2.963371104637839,2.8641549560020256,2.6022770843001926,2.6852937813867843,2.7553287547360052,-0.14336065137051754,-0.19860953126100173,40.44388482758328,43.141521252105406,29.873284434307116
193,FRB20181228B,-9999,non-repeater,250.43,63.85,38.29,566.1,0.0,6.9,0.0,61.0,568.6506,528.7,535.2,4.92,0.001159,0.4,1.67,0,0.0001,59.3,-353.0,471.8,401.5,435.2,427829.591,427417,-9999,0.5118637851095751,106.28402409320314,70.30000000000001,0.06614352495569058,5.212415316873675e+39,1.8875357965345533e+42,5.740010037196869e+28,2.7548455017192595,2.7232093104051116,0.6919651027673603,-2.935916564036404,-0.3979400086720376,0.22271647114758325,-4.0,2.6737579365495767,2.6036855496146996,2.6386888866901237,2.026467989174334,-0.2908455961450948,-1.1795126641545095,39.71703901230541,42.275895196640306,28.75891265182226
194,FRB20181228C,-9999,non-repeater,265.19,54.36,31.87,509.5,0.0,0.9,0.0,1.5,510.7,465.1,471.8,2.9499999999999997,0.0011,0.45,0.74,0,0.00088,-6.5,6.6,800.2,400.2,400.2,443579.48,443834,-9999,0.4402584884409602,576.1033953763841,400.00000000000006,0.6110014327723737,1.5570691881494037e+39,1.3637323674255726e+42,1.557185693198491e+29,2.70816585785554,2.6675463395115164,0.469822015978163,-2.958607314841775,-0.3467874862246563,-0.13076828026902382,-3.0555173278498313,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7605004348322932,-0.35629226182853335,-0.21395777135416236,39.19230791081083,42.134729148359526,29.19234040493985
195,FRB20181229A,-9999,non-repeater,137.18,42.01,42.69,955.9,0.0,3.1,0.0,5.5,955.5735,912.6,923.4,4.92,0.0024,1.18,4.0,0,0.000376,3.54,-6.0,800.2,400.2,538.1,429095.358,426201,-9999,0.9394239573241361,775.7695829296546,400.00000000000006,0.193871999250115,5.269221355478278e+40,3.014679969311266e+43,3.780735215577049e+29,2.9802640973740413,2.960280464436642,0.6919651027673603,-2.619788758288394,0.07188200730612536,0.6020599913279624,-3.424812155072339,2.903198547042978,2.6022770843001926,2.730862992046494,2.8897327473898726,-0.027138368571544235,-0.7124849111342489,40.72174644329541,43.479241215335485,29.577576262540923
196,FRB20181229B,-9999,non-repeater,238.37,19.78,47.83,375.3,0.0,7.1,0.0,14.6,389.047,359.7,361.3,20.639999999999997,0.0051,0.42,4.9,0,0.00336,22.0,-103.0,517.5,400.2,445.5,1101381.167,1100473,-9999,0.31973393477898915,154.80479054957544,117.30000000000001,2.5459677223217625,5.922770200662803e+39,6.699840704324967e+41,1.236353227579132e+27,2.590002070754095,2.555940437818511,1.3147096929551736,-2.2924298239020637,-0.37675070960209955,0.6901960800285137,-2.473660722610156,2.7139103541289553,2.6022770843001926,2.6488477083728936,2.189784396121125,-0.4952112676846965,0.40585289338424824,39.77252488264598,41.826064477020964,27.092142566927894
197,FRB20181230A,-9999,non-repeater,346.69,83.37,21.14,763.5,40.3,18.7,82.2,39.1,769.611,701.2,696.6,34.410000000000004,0.041,0.94,18.0,0,0.00164,33.0,-27.8,800.2,543.5,724.8,3863851.978,3852569,-9999,0.7040797508214305,437.43727203586127,256.70000000000005,0.9623962723631088,1.7938623468354725e+41,1.5963730171906325e+43,1.9061081940248365e+27,2.886271266416919,2.8458419074217574,1.5366846726209302,-1.3872161432802645,-0.026872146400301365,1.255272505103306,-2.785156151952302,2.903198547042978,2.7351995484223135,2.8602181846687564,2.6409157845312303,-0.15237814571579256,-0.016646067812089077,41.25378911412423,43.20313437848041,27.280147548314048
198,FRB20181230B,-9999,non-repeater,20.83,79.7,16.92,1135.5,34.6,10.6,67.9,21.4,1137.36,1052.4,1034.9,10.81,0.0045,0.88,9.7,0,0.0043,0.9,-3.7,800.2,400.2,450.2,1090752.42,1091353,-9999,1.0966845802685221,838.6738321074089,400.00000000000006,2.0508568816055774,1.4473787918779514e+41,2.753126989040826e+43,1.129671748091757e+29,3.055897950411007,3.0221808394136653,1.0338256939533104,-2.3467874862246565,-0.05551732784983137,0.9867717342662449,-2.3665315444204134,2.903198547042978,2.6022770843001926,2.6534054906645013,2.923593092583872,0.040081737195264235,0.31193535432367686,41.160582204715446,43.43982624385528,29.0529522676408
199,FRB20181230C,-9999,non-repeater,245.75,50.52,43.9,1036.8,0.0,2.7,0.0,5.3,1037.194,1000.3,1008.1,2.9499999999999997,0.0009,0.89,2.1,0,0.00076,9.0,-8.0,800.2,409.4,699.9,420852.88,423162,-9999,1.0378583579306002,796.3950462792787,390.80000000000007,0.3729405417419506,4.3757913405633795e+40,3.779212490845433e+43,5.70167277222457e+29,3.0158599957810504,3.000130268805227,0.469822015978163,-3.0457574905606752,-0.05060999335508721,0.3222192947339193,-3.1191864077192086,2.903198547042978,2.6121478383264867,2.845035993513415,2.9011285499738237,0.016138087070674233,-0.4283604026462967,40.641056604503966,43.577401311342044,29.756002288859943
200,FRB20181230D,-9999,non-repeater,255.3,50.51,37.86,224.8,0.0,3.0,0.0,6.1,223.9665,183.4,191.0,0.98,0.00048,1.39,2.0,0,0.000419,0.4,0.1,800.2,400.2,800.2,222008.93,222522,-9999,0.10821108216064236,443.284432864257,400.00000000000006,0.37808681644212544,4.663624408480897e+38,3.5919547754968135e+41,6.0420951982514884e+28,2.3501830631860843,2.263399331334002,-0.00877392430750515,-3.318758762624413,0.14301480025409505,0.3010299956639812,-3.377785977033705,2.903198547042978,2.6022770843001926,2.903198547042978,2.6466824801379056,-0.9657282597954879,-0.422408465843648,38.66872356664537,41.55533086004543,28.781187563663114
201,FRB20181230E,-9999,non-repeater,113.26,86.85,27.65,1041.7,5.8,4.1,10.5,7.5,1041.713,987.2,990.1,10.81,0.00303,1.32,10.4,0,0.00188,6.6,-16.7,707.6,400.2,488.0,634587.092,634745,-9999,1.0231107091625313,621.9042319965622,307.40000000000003,0.9292620475417421,1.4692898306621829e+41,3.7728341427737204e+43,1.2596914906893035e+29,3.01774808394938,2.9944051466891666,1.0338256939533104,-2.5185573714976948,0.12057393120584989,1.0170333392987803,-2.72584215073632,2.8497878242376857,2.6022770843001926,2.6884198220027105,2.7937235121544157,0.00992263056156337,-0.03186179972700937,41.16710747274177,43.57666771363953,29.100264195675646
202,FRB20181231A,-9999,non-repeater,29.71,20.96,-39.22,1376.5,0.0,1.5,0.0,2.8,1376.7324,1333.7,1342.5,2.9499999999999997,0.00076,1.09,2.2,0,0.000705,9.8,-9.2,800.2,412.7,680.4,441472.649,439578,-9999,1.4201625213466278,937.8129770218184,387.50000000000006,0.29130275086142715,8.122670408208759e+40,9.7397358726209e+43,1.3467676832497837e+30,3.138849533214523,3.125058151172073,0.469822015978163,-3.1191864077192086,0.037426497940623665,0.3424226808222063,-3.151810883008601,2.903198547042978,2.615634468877416,2.8327643049405316,2.972116238010395,0.1523380472599718,-0.5356554141766671,40.90969883132123,43.98854717960771,30.12929268660328
203,FRB20181231B,-9999,non-repeater,128.77,55.99,36.55,199.0,0.0,1.6,0.0,2.9,197.1697,150.3,157.9,2.9499999999999997,0.00175,0.89,2.34,0,0.000337,59.6,-60.0,800.0,540.6,657.7,403883.925,398841,-9999,0.06614982118635135,276.5592636157395,259.4,0.3160906594018892,1.646300509809481e+38,6.675772071776137e+40,2.3199717112288828e+27,2.2948401756464594,2.176958980586908,0.469822015978163,-2.7569619513137056,-0.05060999335508721,0.3692158574101428,-3.4723700991286615,2.9030899869919438,2.7328760413627067,2.8180278418592564,2.441788210155819,-1.1794713254430087,-0.500188337536419,38.21650911267449,40.82450150031702,27.365482689316718
204,FRB20181231C,-9999,non-repeater,197.09,69.18,47.87,554.8,0.0,0.6,0.0,1.2,556.086,520.6,528.4,1.97,0.000406,0.68,1.2,0,0.00039,0.41,-9.6,667.0,400.2,408.8,202753.208,201545,-9999,0.5027775249071794,400.94104364523554,266.8,0.25951945217179684,3.391019647173555e+39,2.8877039302982865e+42,6.648441380689676e+29,2.7451419614331627,2.716504163773217,0.2944662261615929,-3.3914739664228057,-0.16749108729376366,0.07918124604762482,-3.408935392973501,2.824125833916549,2.6022770843001926,2.611510887126656,2.6030805165055804,-0.29862414432528467,-0.5858300842345698,39.53033030603711,42.46055266395679,29.82271984393412
205,FRB20190101A,-9999,non-repeater,171.01,27.99,70.64,867.0,0.0,5.2,0.0,9.2,854.609,830.3,836.0,42.27,0.0181,0.6,11.3,0,0.0013,-2.25,-2.3,747.1,400.2,400.2,1949656.3,1948025,-9999,0.8475800073867917,640.9255045624782,346.90000000000003,0.7036231149950111,9.026549128116388e+40,8.855188515824343e+42,3.839067900954936e+27,2.9317674621176812,2.919235037923251,1.626032247829019,-1.7423214251308154,-0.2218487496163564,1.0530784434834197,-2.886056647693163,2.873378736409141,2.6022770843001926,2.6022770843001926,2.806807553953172,-0.07181929592537398,-0.15265990180427522,40.95552175019638,42.947197811207715,27.584225793479547
206,FRB20190101B,-9999,non-repeater,307.77,29.89,-5.61,1321.5,0.0,5.6,0.0,11.2,1323.9056,1089.9,1161.6,2.9499999999999997,0.00516,1.02,4.4,0,0.00032,41.7,-36.1,800.2,554.3,713.6,648715.189,647513,-9999,1.139210297933291,526.0318122617964,245.9000000000001,0.14958791116009246,1.1201846278602339e+41,5.555083412125652e+43,7.532784319166242e+29,3.121857019196808,3.037386652582377,0.469822015978163,-2.2873502983727887,0.00860017176191757,0.6434526764861874,-3.494850021680094,2.903198547042978,2.7437448785924614,2.8534548413680665,2.721012009309599,0.05660390213143047,-0.8251035022509755,41.049289608610096,43.74469058445671,29.876955532766857
207,FRB20190102A,-9999,non-repeater,9.26,26.72,-36.04,697.1,0.0,2.7,0.0,5.0,699.1727,655.6,664.2,3.93,0.000986,1.12,4.2,0,0.000824,28.9,-67.8,595.5,411.9,495.2,433565.367,427417,-9999,0.6534149809838582,303.5669905086364,183.60000000000002,0.49836248581084097,2.457799183077868e+40,1.0836698638802232e+43,3.205642623128999e+29,2.8445844624312335,2.8166389448984614,0.5943925503754267,-3.006123085058789,0.04921802267018165,0.6232492903979004,-3.0840727883028842,2.774881765818796,2.6147917919564176,2.6947806360120614,2.482254545157066,-0.1848109125847343,-0.30245465659472665,40.39054639553823,43.034896996102354,29.50591510396503
208,FRB20190102B,-9999,non-repeater,21.66,21.39,-40.74,367.2,0.0,2.1,0.0,3.9,367.1642,326.1,335.2,2.9499999999999997,0.00093,1.71,3.9,0,0.000851,0.6,-4.4,800.2,400.2,428.8,444234.411,443226,-9999,0.28060807145563793,512.2432285822553,400.00000000000006,0.6645280620734241,3.4630033412774136e+39,1.9444673209854522e+42,2.0300327151461657e+29,2.564860329118498,2.513350798805957,0.469822015978163,-3.0315170514460648,0.23299611039215382,0.5910646070264992,-3.070070439915412,2.903198547042978,2.6022770843001926,2.6322547766847135,2.709476226109253,-0.55189984101176,-0.1774866746967028,39.539452910578525,42.28880064872547,29.307503036875268
